source,target,edge_type,synthetic_output_btc,is_change_output
12799266,12799260,original,0.79059242,1
12787965,12787889,original,0.0903768,1
13284351,12780176,original,0.09683471,1
13241159,13373830,original,0.10215641,1
12692727,39128964,original,0.0422749,1
12805152,12805139,original,0.02210776,1
13338783,12986596,original,0.01817814,1
12802137,13596283,original,0.08830574,1
12685841,12804393,original,0.01699154,1
14165890,12781738,original,0.06181007,1
12675056,13368194,original,0.02156974,1
13858928,38593344,original,0.00247747,1
12665054,38439649,original,0.0424907,1
39084803,39084815,original,0.05957159,1
12676326,13363680,original,0.0213262,1
12804454,13598705,original,0.06620383,1
18126829,13858926,original,0.07874347,1
13236191,13155226,original,0.09789873,1
13386644,12782689,original,0.06191566,1
12811266,12996704,original,0.05899615,1
13252419,12780618,original,0.08094016,1
13372046,13372058,original,0.03311195,1
12664288,12680156,original,0.00341611,1
13035444,14227024,original,0.01488955,1
12665114,12665008,original,0.02322703,0
13227825,12690040,original,0.03059684,1
12795837,12795858,original,0.13843629,1
30582445,39086565,original,0.05872444,1
12783935,12982646,original,0.05320353,1
12788890,12788884,original,0.03455391,1
12786072,13600880,original,0.01493453,1
13401793,13401786,original,0.06319816,1
12675896,12675891,original,0.07948888,1
12663023,12795391,original,0.14086503,1
13394086,13333148,original,0.01740185,0
3839005,12781727,original,0.34397151,1
12684130,12684118,original,0.16602162,1
13399693,13146302,original,0.01071212,1
12788228,12788223,original,0.06348818,0
12660521,12780047,original,0.09807543,1
12801261,12801252,original,0.20534616,1
12806634,12806606,original,0.03785191,1
12679274,12679263,original,0.26281058,1
13232051,12699938,original,0.02951144,1
12803429,12803420,original,0.08768768,1
13249343,13251237,original,0.09689737,1
13373779,12990251,original,0.09994008,1
12801011,12800122,original,0.1030438,1
12674568,12806113,original,0.02269613,1
12677550,12677548,original,0.01896587,1
12792781,13594480,original,0.02366936,1
12665078,12686376,original,0.01394437,1
13253009,13426409,original,0.01913905,1
13384855,13384845,original,0.13870556,1
12786376,12984182,original,0.01389413,1
13407434,13598594,original,0.05492627,1
12801177,12801084,original,0.08184508,1
13229908,12999576,original,0.03571745,1
15712343,12708272,original,0.16639647,1
12661582,13146190,original,0.0084055,1
13262194,12683767,original,0.02042154,1
12780618,12797693,original,0.23811936,1
12797692,13539803,original,0.03974311,1
12984892,13603312,original,0.053265,1
13267259,13426505,original,0.01032699,1
12792402,12806606,original,0.01032055,0
12692685,12692681,original,0.06173769,1
13415137,12988705,original,0.21274982,1
12814017,12982085,original,0.01272138,1
12708693,12708697,original,0.08537787,1
12679235,12679233,original,0.13638511,1
12706454,12809242,original,0.01772448,1
13208361,13381388,original,0.10681763,1
13266908,13267190,original,0.28618766,1
12663744,12806606,original,0.13925886,0
12663785,12663820,original,0.02330636,1
12691943,13401021,original,0.02814833,0
13370824,12790092,original,0.14226679,1
12780635,12780542,original,0.19743652,0
4298902,12806113,original,0.01055961,1
12660552,12660562,original,0.11360038,1
13211722,13380754,original,0.01816932,1
13418634,12992769,original,0.00629173,1
13400084,13400082,original,0.01272211,1
12681220,12780542,original,0.10221272,1
12788522,13578982,original,0.01096545,1
13396322,12814343,original,0.06263174,1
12790619,12790612,original,0.02640002,1
12776794,12776790,original,0.01288954,1
13361156,39002302,original,0.0931472,1
12794240,12981670,original,0.01219808,1
12678562,12786904,original,0.11209952,1
12780603,12780542,original,0.07436885,1
12780033,11604691,original,0.01111213,1
12701416,12701437,original,0.14142561,1
12802140,12802137,original,0.0176264,1
12701259,12701267,original,0.24576815,1
13401039,13401021,original,0.18215056,1
12787954,12787889,original,0.01258709,1
13380782,12801205,original,0.04706362,1
12790096,12789742,original,0.02225437,0
12797690,12987200,original,0.12919069,0
12701129,12701135,original,0.01427489,1
13408367,13539803,original,0.13065453,1
13265946,12805115,original,0.1335577,1
12701255,12701259,original,0.35933252,1
12663529,12695529,original,0.1359705,1
12806034,12798739,original,0.02127032,1
15468493,13413044,original,0.37374618,1
12675029,12675027,original,0.21708607,1
12791639,13578982,original,0.02301786,1
12678609,12987200,original,0.02360699,0
13430885,13430915,original,0.06193887,1
13234262,13384020,original,0.18772494,1
12802122,12802130,original,0.02852792,1
12806525,12806113,original,0.01600617,0
12802232,12802241,original,0.02248094,1
13265236,13265247,original,0.09500964,1
13241716,13384102,original,0.00817298,1
13264763,13264769,original,0.05957334,1
12688419,13904183,original,0.02394903,1
12814025,12980315,original,0.38347207,1
12689875,12778573,original,0.01010585,1
12786068,12982065,original,0.01539881,1
12787657,14069353,original,0.00492649,1
12683695,38588144,original,0.14519911,1
13253351,18282809,original,0.01639347,1
12778413,12778411,original,0.6067315,1
12783657,12983529,original,0.07082691,1
13412047,13412426,original,0.00568557,1
12803522,13598705,original,0.03044295,1
12780671,12780542,original,0.03087916,1
12799273,12799269,original,0.00684953,1
13413553,13413558,original,0.21157723,1
12798122,12806606,original,0.0289094,1
12806667,12806606,original,0.25789348,1
12686058,13365201,original,0.00491504,1
12688770,12789734,original,0.07113054,1
13374623,13374636,original,0.0942248,1
13394301,13394309,original,0.01450777,1
13264777,12811719,original,0.07107981,1
12789376,12789374,original,0.06899239,1
12807783,12980405,original,0.01770056,1
13219589,12689907,original,0.02055839,1
200412,13364810,original,0.02218062,1
12665121,12675870,original,0.05402082,1
13035660,13370824,original,0.02981422,1
12805112,12805107,original,0.40824008,1
13413579,13413586,original,0.00922444,1
13388512,12988705,original,0.01699036,1
12677096,12788472,original,0.01011837,1
12788228,12791925,original,0.0438605,1
13253171,38365683,original,0.18932955,1
13355821,12800588,original,0.13115343,1
12662481,13352681,original,0.05739978,1
13245964,13383791,original,0.0348608,1
13223514,12988705,original,0.03941443,1
12776716,12798723,original,0.26985628,0
38459987,12993641,original,0.1432461,1
12662969,38433349,original,0.00852685,1
12683695,12683561,original,0.09345431,1
12794098,13578982,original,0.04284118,1
12780633,12783348,original,0.00693983,1
12787255,13589003,original,0.03218066,1
13014969,22670528,original,0.1636868,1
13246737,13382637,original,0.06864376,1
12681657,13363680,original,0.01128025,0
12788436,12788418,original,0.15085984,1
13413372,13413380,original,0.06270165,1
12800963,12988747,original,0.10154378,1
12665141,12701567,original,0.00805453,1
12680201,12680212,original,0.01283228,1
13413454,13413460,original,0.09632844,1
12684008,12780176,original,0.04942807,1
12776843,12776839,original,0.11332148,1
12781736,12781074,original,0.05673356,1
12778518,12778510,original,0.11635474,1
13024915,12780176,original,0.00244744,0
13400096,12799266,original,0.02162165,1
12806723,12806606,original,0.04326776,1
12788228,12814581,original,0.2056587,1
13303084,12804325,original,0.03052228,1
12678331,12781074,original,0.06042951,0
5070714,12806113,original,0.13228513,0
13411590,12780684,original,0.01266948,1
13155223,12673122,original,0.03137216,1
13260125,12804248,original,0.02376766,1
12780639,12780542,original,0.02798682,1
12806020,12805689,original,0.01258578,1
12784401,12784395,original,0.01530003,1
13384712,13384709,original,0.22347128,1
2184889,12780470,original,0.02356561,1
9426022,12984675,original,0.00602958,1
12793262,12792974,original,0.04296162,1
12684625,12801028,original,0.02466515,1
18635117,39044089,original,0.08519162,1
12789083,12789074,original,0.23874817,1
12713585,12783348,original,0.16354838,1
13581710,13333148,original,0.13007711,1
12681653,12987200,original,0.02961209,1
12666469,12666461,original,0.48266794,1
12809364,12809374,original,0.05346417,1
12789343,12789074,original,0.04429264,0
12665048,7774444,original,0.05537699,1
13380636,13398542,original,0.06889696,1
13380774,12801041,original,0.04300097,1
12787881,12806113,original,0.0423012,0
12688768,13333148,original,0.03162438,0
13253360,13253373,original,0.01072847,1
12701442,12796281,original,0.01337762,1
12806737,12806606,original,0.03922879,1
12688726,12688720,original,0.21480087,1
12671576,38583385,original,0.01239894,1
17303565,19990058,original,0.58262014,1
12704004,12704034,original,0.01526005,1
12691111,13365849,original,0.19912744,0
12826538,12826546,original,0.08216816,1
12785108,12983707,original,0.01916644,1
12690201,39058715,original,0.01584011,1
39015472,19021065,original,0.08690626,1
12687471,12711570,original,0.08170678,1
12781764,12806203,original,0.38853498,1
13223216,12672859,original,0.26155729,1
12781866,12788418,original,0.11016035,1
13241862,13384449,original,0.07553212,1
12709109,13403017,original,0.05224425,1
13252372,13414556,original,0.00856773,1
13246744,13382613,original,0.00761909,1
12665111,12665008,original,0.0838882,1
12785698,12785683,original,0.26243661,1
12683756,12683743,original,0.05607755,0
12788441,12788418,original,0.00472448,0
13226781,12681238,original,0.40040339,1
12806637,12817132,original,0.10820543,1
13383886,13383872,original,0.03370316,1
12666353,12806113,original,0.3480936,1
12665126,12665008,original,0.00823517,1
21109384,30582445,original,0.02312836,1
13582080,13333148,original,0.0178242,1
13367356,12779512,original,0.02379471,1
12665141,12780176,original,0.07809389,0
13377093,13377114,original,0.0441775,1
13279825,13279949,original,0.03004824,1
12801513,12801509,original,0.24555152,1
13395632,12780017,original,0.00356003,1
13384897,13383514,original,0.52286238,1
13392862,12814455,original,0.0563933,1
12806016,13378571,original,0.00248548,1
12784340,12980417,original,0.09588022,1
12822962,13578982,original,0.04378038,1
12662961,12780176,original,0.01399086,0
13412844,13413349,original,0.02347384,1
12703125,12781074,original,0.04667782,1
13597390,12988705,original,0.05002818,1
13372195,13602359,original,0.06704091,1
12664333,12665008,original,0.01320881,1
13355821,12801246,original,0.02784909,1
12665050,12665008,original,0.09650625,1
12787682,12787653,original,0.07565008,0
13380133,12801224,original,0.10720437,1
12805169,12805158,original,0.05154333,1
12665141,12665008,original,0.05102446,0
9426022,12672535,original,0.25718603,0
12805593,13578982,original,0.03796293,0
13236267,12780176,original,0.36229289,1
12699204,12806113,original,0.01300274,1
13404224,13410782,original,0.01391428,1
13399950,13886758,original,0.40301917,1
12789373,12794105,original,0.01935487,1
12715499,12778529,original,0.02020871,0
12779655,12789362,original,0.01351883,1
12701146,12701155,original,0.14071478,1
3839005,12811802,original,0.13088098,1
12814021,13413288,original,0.08815399,1
12677477,12677473,original,0.03839616,1
12977469,12787674,original,0.01130932,1
12665109,12665008,original,0.00872186,1
12785627,12785621,original,0.02656786,1
12676689,12790472,original,0.05912644,1
12782699,12782710,original,0.04569107,1
13219809,12676520,original,0.12175279,1
13220981,12688002,original,0.04021035,1
12701244,12701255,original,0.1992255,1
12808731,12808719,original,0.00830642,1
13620188,13620190,original,0.03667566,1
13212303,12780176,original,0.02364729,1
12786354,12786347,original,0.04706225,1
5070714,12987200,original,0.2577082,0
12781680,12808647,original,0.01031941,0
12798792,12798723,original,0.08891944,1
13238161,12781730,original,0.39630518,1
12688473,12688469,original,0.07272799,1
12667014,12667003,original,0.23368831,1
13384703,13399728,original,0.01454109,1
12783525,12801217,original,0.13094084,1
12681231,13428481,original,0.00344411,1
13383854,13383849,original,0.0876554,1
12780675,12781074,original,0.01364508,0
12695411,12695405,original,0.01388977,1
12678390,12678387,original,0.00368916,1
12665094,12665008,original,0.06682169,1
13276571,12806055,original,0.02365906,1
12779940,12803277,original,0.18095803,1
12805066,12805063,original,0.12230969,1
12781781,12781074,original,0.09021675,1
12665098,38374234,original,0.16175635,1
12805695,12805689,original,0.05806,1
13368547,12783729,original,0.48105138,1
12803429,12808731,original,0.05884899,1
12786344,12786338,original,0.08940262,1
13621503,12996027,original,0.13780552,1
16416656,16240863,original,0.01007386,1
13371664,12801233,original,0.07960323,1
12794499,13585060,original,0.0240768,1
12790094,12789742,original,0.04459425,1
12804460,12806113,original,0.02682391,0
12671576,12824680,original,0.06172414,1
12800119,12800106,original,0.02140055,1
4893369,13602649,original,0.01381687,1
39063279,39063298,original,0.01461123,1
12701981,12809429,original,0.08628574,1
39063304,29221175,original,0.23623727,1
12696223,12990251,original,0.09445134,1
12663820,12781986,original,0.15837967,1
12691111,12803360,original,0.12779694,1
13205940,12672860,original,0.03178039,1
12665137,14257607,original,0.07139626,1
3846323,12789074,original,0.05284087,0
12790465,12983902,original,0.0854135,1
13284144,13384924,original,0.01728574,1
12780308,12780303,original,0.27005749,1
12665008,12788393,original,0.11607478,1
13423105,12987200,original,0.01032662,1
12785164,12785152,original,0.02684082,1
13226771,12678104,original,0.21045397,1
12786043,12786035,original,0.05219043,1
12801217,12801203,original,0.54625395,1
13246570,12808742,original,0.01262159,1
39143961,39143969,original,0.04752687,1
12776856,12776854,original,0.46256829,1
13219115,12689953,original,0.08105652,1
13252372,12672859,original,0.08060693,1
12678407,9804891,original,0.13873799,0
13623783,13623777,original,1.04805296,1
12664302,12664296,original,0.07922331,1
12706454,12785607,original,0.01462988,1
12785607,12785603,original,0.02688747,1
12665137,12686445,original,0.10968623,1
12810839,13333153,original,0.04782342,1
13279766,12665082,original,0.08714062,1
12789736,12789374,original,0.05759194,1
12706454,12781074,original,0.01306638,0
12785456,12983890,original,0.0345616,1
12665059,12676353,original,0.15501037,0
